470                      	201900                   	130                      	 	 	 	 	 	 	 	06/30/2017	 	 	               -681046.38
470                      	201900                   	300                      	 	 	 	 	 	 	 	06/30/2017	 	 	                        0
470                      	201900                   	410                      	 	 	 	 	 	 	 	06/30/2017	 	 	               -527431.97
470                      	201900                   	470                      	 	 	 	 	 	 	 	06/30/2017	 	 	               -3085976.3
490                      	201100                   	000                      	 	 	 	 	 	 	 	06/30/2017	 	 	               -1195026.7
490                      	201900                   	130                      	 	 	 	 	 	 	 	06/30/2017	 	 	                -190905.2
710                      	201100                   	000                      	 	 	 	 	 	 	 	06/30/2017	 	 	                -44892.88
710                      	201900                   	110                      	 	 	 	 	 	 	 	06/30/2017	 	 	                -24042.51
710                      	201900                   	130                      	 	 	 	 	 	 	 	06/30/2017	 	 	               -274851.88
710                      	201900                   	720                      	 	 	 	 	 	 	 	06/30/2017	 	 	                        0
710                      	201900                   	740                      	 	 	 	 	 	 	 	06/30/2017	 	 	                -13888353
720                      	201100                   	000                      	 	 	 	 	 	 	 	06/30/2017	 	 	                -93726302
720                      	201900                   	110                      	 	 	 	 	 	 	 	06/30/2017	 	 	                        0
720                      	201900                   	130                      	 	 	 	 	 	 	 	06/30/2017	 	 	               -833507.92
720                      	201900                   	140                      	 	 	 	 	 	 	 	06/30/2017	 	 	                -38511.41
720                      	201900                   	150                      	 	 	 	 	 	 	 	06/30/2017	 	 	                -33653841
720                      	201900                   	300                      	 	 	 	 	 	 	 	06/30/2017	 	 	               -344223.37
720                      	201900                   	410                      	 	 	 	 	 	 	 	06/30/2017	 	 	                        0
720                      	201900                   	710                      	 	 	 	 	 	 	 	06/30/2017	 	 	                        0
720                      	201900                   	740                      	 	 	 	 	 	 	 	06/30/2017	 	 	                -82040.63
740                      	201100                   	000                      	 	 	 	 	 	 	 	06/30/2017	 	 	               -197351995
740                      	201110                   	000                      	 	 	 	 	 	 	 	06/30/2017	 	 	                        0
740                      	201120                   	000                      	 	 	 	 	 	 	 	06/30/2017	 	 	                        0
740                      	201900                   	140                      	 	 	 	 	 	 	 	06/30/2017	 	 	                        0
740                      	201900                   	720                      	 	 	 	 	 	 	 	06/30/2017	 	 	                -62415949
